name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunazimuth,sunelevation,stations,source
Durango CO,2025-04-25T22:00:00,54.3,54.3,11.9,18.2,0,0,,0,0,8.3,5.8,334,1010.1,0,9.9,0,0,0,309.3,-22.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-25T23:00:00,53.5,53.5,13.8,20.35,0,0,,0,0,8.1,4.9,339,1009.7,0,9.9,0,0,0,322.8,-30.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T00:00:00,49.3,48.5,12.9,22.82,0,0,,0,0,9.2,3.5,524,1010.1,0,9.9,0,0,0,338.9,-36.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T01:00:00,42.2,39.1,11.7,28.41,0,0,,0,0,9.6,5,69,1011.2,0,9.9,0,0,0,357.1,-39.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T02:00:00,41.6,39.4,15.3,34.03,0,0,,0,0,7.8,3.7,60,1011.2,0,9.9,0,0,0,15.6,-37.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T03:00:00,41.4,37.5,12.2,29.92,0,0,,0,0,5.4,5.9,69,1010.8,0,9.9,0,0,0,32.5,-32.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T04:00:00,40.2,36.9,14.2,34.16,0,0,,0,0,6.9,4.8,51,1010.8,0,9.9,0,0,0,46.7,-25.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T05:00:00,39.2,39.2,14.2,35.56,0,0,,0,0,7.2,0.5,293,1011,0,9.9,0,0,0,58.5,-15.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T06:00:00,34.3,27.8,11.3,37.93,0,0,,0,0,7.4,7.9,50,1012.3,0,9.9,0,0,0,68.6,-5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T07:00:00,36,36,15.2,42.11,0,0,,0,0,8.1,0.4,293,1012.9,0,9.9,12,0,0,77.7,6.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T08:00:00,43.4,43.4,17,34.24,0,0,,0,0,11,0.2,299,1013.5,0,9.9,201,0.7,2,86.4,18.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T09:00:00,54.2,54.2,18.9,24.86,0,0,,0,0,13.9,5.6,79,1012.8,0,9.9,423,1.5,4,95.6,30.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T10:00:00,59.3,59.3,18.8,20.54,0,0,,0,0,19.2,5,512,1012.6,0,9.9,636,2.3,6,106.4,41.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T11:00:00,62.4,62.4,12.8,14.19,0,0,,0,0,26.4,1,287,1011.7,0,9.9,809,2.9,8,120.7,52.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T12:00:00,67,67,13.9,12.67,0,0,,0,0,17.8,9.8,256,1011.4,0,9.9,936,3.4,9,142.2,61.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T13:00:00,67.1,67.1,12.7,11.98,0,0,,0,0,23.4,15,225,1011.5,0,9.9,1008,3.6,10,174.4,66.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T14:00:00,70.3,70.3,14.9,11.83,0,0,,0,0,20.3,10.6,171,1009.9,0,9.9,1021,3.7,10,209,63.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T15:00:00,70.4,70.4,12.7,10.67,0,0,,0,0,30.4,16.5,180,1009,0,9.9,964,3.5,10,233.7,56,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T16:00:00,72.2,72.2,13.8,10.55,0,0,,0,0,24.2,9.5,190,1007.8,0,9.9,858,3.1,9,249.8,45.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T17:00:00,73.3,73.3,10.9,8.95,0,0,,0,0,28.8,11.7,208,1007.1,0,9.9,699,2.5,7,261.4,33.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T18:00:00,72.2,72.2,8.7,8.43,0,0,,0,0,30.1,16.1,256,1007.3,0,9.9,501,1.8,5,271,22.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T19:00:00,70.3,70.3,8,8.69,0,0,,0,0,17,8,257,1006.8,0,9.9,277,1,3,279.8,10.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T20:00:00,66,66,5.4,8.94,0,0,,0,0,33.3,11.6,238,1006.3,0,9.9,59,0.2,0,288.7,-1.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T21:00:00,62.1,62.1,6.5,10.8,0,0,,0,0,15.2,10.4,238,1006.1,0,9.9,1,0,0,298.4,-12.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T22:00:00,57,57,6.5,12.95,0,0,,0,0,15.2,6.2,257,1007.1,0,9.9,0,0,0,309.6,-22.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-26T23:00:00,43.9,41.3,6.5,21.06,0,0,,0,0,14.5,4.6,45,1008.9,0,9.9,0,0,0,323,-30.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T00:00:00,45.2,40.9,11.1,24.7,0,0,,0,0,13.9,8,94,1008.7,0,9.9,0,0,0,339,-36.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T01:00:00,42.4,38.1,9.2,25.22,0,0,,0,0,6.9,6.9,59,1009.5,0,9.9,0,0,0,357.1,-38.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T02:00:00,34.6,28.6,8.4,32.88,0,0,,0,0,8.7,7,51,1010.4,0,9.9,0,0,0,15.6,-37.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T03:00:00,37.3,32.8,12,34.77,0,0,,0,0,10.1,5.8,22,1009.6,0,9.9,0,0,0,32.3,-32.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T04:00:00,34.5,30.3,10.5,36.36,0,0,,0,0,10.5,4.7,60,1010,0,9.9,0,0,0,46.5,-24.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T05:00:00,34.2,29.8,9.3,34.79,0,0,,0,0,10.5,4.9,67,1009.7,0,9.9,0,0,0,58.3,-15.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T06:00:00,31,31,11.2,43.26,0,0,,0,0,9.6,0.2,298,1010.6,0,9.9,0,0,0,68.4,-4.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T07:00:00,32.1,29.1,12.9,44.59,0,0,,0,0,8.9,3.2,29,1011.2,0,9.9,15,0.1,0,77.4,6.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T08:00:00,41.2,39.3,15.3,34.67,0,0,,0,0,8.7,3.3,40,1010.6,0,9.9,202,0.7,2,86.2,18.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T09:00:00,51.4,51.4,19.1,27.68,0,0,,0,0,15,3.5,100,1009.6,0,9.9,425,1.5,4,95.3,30.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T10:00:00,59.2,59.2,16.9,18.98,0,0,,0,0,18.6,11.7,248,1008.9,0,9.9,638,2.3,6,106.1,42.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T11:00:00,61.2,61.2,16.6,17.45,0,0,,0,0,22.8,14.2,219,1010,1.2,9.9,801,2.9,8,120.3,53.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T12:00:00,64.1,64.1,16.8,15.88,0,0,,0,0,25.6,11.9,228,1008.6,0,9.9,837,3,8,141.9,62.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T13:00:00,65.1,65.1,10.9,11.87,0,0,,0,0,34.2,19.6,210,1008.2,0,9.9,709,2.6,7,174.4,66.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T14:00:00,65.1,65.1,8.9,10.87,0,0,,0,0,36.6,14.2,210,1008.5,0,9.9,589,2.1,6,209.4,64.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T15:00:00,63,63,10.2,12.34,0,0,,0,0,35.4,23.9,230,1007.7,0,9.9,437,1.6,4,234.2,56.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T16:00:00,61.4,61.4,9.9,12.93,0,0,,0,0,34.5,18.6,221,1007.3,0,9.9,254,0.9,3,250.2,45.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T17:00:00,60.4,60.4,10,13.43,0,0,,0,0,25.6,18.3,268,1007.3,0,9.9,191,0.7,2,261.7,34.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T18:00:00,60.6,60.6,10.7,13.76,0,0,,0,0,27.8,16.3,276,1008.1,24.8,9.9,262,0.9,3,271.3,22.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T19:00:00,60.2,60.2,9,12.94,0,0,,0,0,21.9,12.8,221,1007.3,24.8,9.9,185,0.7,2,280,10.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T20:00:00,56.2,56.2,2.4,11.06,0,0,snow,0,0,28.9,12.9,230,1006.8,2.3,9.9,75,0.3,0,288.9,-1.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T21:00:00,51.4,51.4,7.5,16.65,0,0,,0,0,35.6,7.5,249,1007.5,4,9.8,0,0,0,298.6,-12.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T22:00:00,48.8,42,18.3,29.41,0,0,,0,0,33.2,20.6,257,1008.5,50.6,9.9,0,0,0,309.8,-22,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-27T23:00:00,44.2,37.5,20.9,39.19,0,0,,0,0,36.7,14.1,258,1010.2,1.2,9.9,0,0,0,323.2,-30.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T00:00:00,42.2,36.4,19.3,39.48,0,0,,0,0,20.4,9.8,253,1010.4,0,9.9,0,0,0,339.2,-36,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T01:00:00,38.9,34.1,18,42.41,0,0,,0,0,17,6.7,258,1011.3,0,9.9,0,0,0,357.2,-38.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T02:00:00,36.1,31.5,19.1,49.84,0,0,,0,0,14.5,5.5,252,1011.8,0,9.9,0,0,0,15.5,-37.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T03:00:00,34.4,29.9,18,50.74,0,0,,0,0,12.8,4.9,222,1012.3,1.2,9.9,0,0,0,32.2,-32.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T04:00:00,25.8,21.8,15.3,64.05,0,0,,0,0,11.6,3.3,43,1014.6,4,9.9,0,0,0,46.3,-24.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T05:00:00,24.6,18.6,16.1,69.82,0,0,,0,0,11,4.8,31,1015.1,0,9.9,0,0,0,58.1,-15.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T06:00:00,24.5,24.5,16.1,69.91,0,0,,0,0,10.3,0.4,293,1015.3,0,9.9,0,0,0,68.2,-4.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T07:00:00,28.3,24.5,16.1,59.89,0,0,,0,0,9.4,3.4,22,1015.4,0,9.9,16,0.1,0,77.2,7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T08:00:00,35.2,30.4,18,49.16,0,0,,0,0,9.6,5.5,106,1015.3,0,9.9,221,0.8,2,85.9,18.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T09:00:00,42.4,38.9,20,40.44,0,0,,0,0,13,5.6,230,1015.1,0,9.9,445,1.6,4,95.1,30.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T10:00:00,47.2,44.4,16.2,28.67,0,0,,0,0,17.2,5.8,513,1014.6,0,9.9,664,2.4,7,105.8,42.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T11:00:00,49.1,46.2,17,27.64,0,0,,0,0,17,6.8,559,1014.9,0,9.9,841,3,8,120,53.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T12:00:00,51.3,51.3,14.2,22.42,0,0,,0,0,19.9,5.8,160,1014.8,0,9.9,925,3.3,9,141.6,62.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T13:00:00,54,54,12.1,18.56,0,0,,0,0,21.9,9,210,1014.2,0,9.9,1090,3.9,10,174.4,67.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T14:00:00,56.2,56.2,12.8,17.71,0,0,,0,0,19.7,5.7,639,1014.2,0,9.9,1044,3.8,10,209.8,64.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T15:00:00,57,57,11,15.82,0,0,,0,0,21.9,5.9,536,1014.1,24.8,9.9,1021,3.7,10,234.6,56.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T16:00:00,57.2,57.2,10.1,15.08,0,0,,0,0,21.5,4.9,501,1015.4,1.2,9.9,902,3.2,9,250.6,45.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T17:00:00,59.1,59.1,8.9,13.38,0,0,,0,0,26.4,10.3,214,1015.3,0,9.9,643,2.3,6,262.1,34.2,"TS761,KDRO,USW00093005,72476793069,72462593005,KFMN",obs
Durango CO,2025-04-28T18:00:00,59.1,59.1,3.4,10.41,0,0,,0,0,18.3,13.4,244,1015.5,1.2,9.9,514,1.9,5,271.6,22.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T19:00:00,57.1,57.1,6.4,12.84,0,0,,0,0,18.1,8,255,1015.5,0,9.9,93,0.3,1,280.3,10.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T20:00:00,52.2,52.2,8.1,16.6,0,0,,0,0,10.1,5.8,301,1015.4,0,9.9,2,0,0,289.2,-1.1,"KDRO,CSU82,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T21:00:00,48.7,48.7,8.3,19.03,0,0,,0,0,6.9,0.3,290,1015.5,0,9.9,1,0,0,298.9,-12,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T22:00:00,42.2,38.5,9.1,25.29,0,0,,0,0,8.7,5.9,31,1016.6,0,9.9,0,0,0,310.1,-21.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-28T23:00:00,38.2,33.6,9,29.43,0,0,,0,0,10.1,5.9,11,1017.1,0,9.9,0,0,0,323.4,-30,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T00:00:00,35.2,32.3,10.1,34.79,0,0,,0,0,11.2,3.5,20,1017.7,0,9.9,0,0,0,339.3,-35.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T01:00:00,32.3,32.3,9,37.3,0,0,,0,0,12.5,0.3,295,1017.7,0,9.9,0,0,0,357.3,-38.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T02:00:00,33.2,28.7,11.9,40.78,0,0,,0,0,13.2,4.8,41,1016.8,0,9.9,0,0,0,15.5,-36.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T03:00:00,30,30,9,40.87,0,0,,0,0,13.2,0.4,292,1016.8,0,9.9,0,0,0,32.1,-31.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T04:00:00,29.9,29.9,11,44.74,0,0,,0,0,13.4,0.4,292,1016.6,0,9.9,0,0,0,46.2,-24.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T05:00:00,29.1,29.1,11.2,46.63,0,0,,0,0,13.6,0.2,299,1016.3,0,9.9,0,0,0,57.9,-14.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T06:00:00,29.8,26.4,11.1,45.14,0,0,,0,0,13.9,3.3,209,1015.9,24.8,9.9,0,0,0,67.9,-4.3,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T07:00:00,32.9,32.9,11.1,39.82,0,0,,0,0,14.1,0.4,293,1016,24.8,9.9,12,0,0,77,7.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T08:00:00,31.4,25.1,12.1,44.2,0,0,,0,0,14.3,6.5,124,1017.1,51.9,9.9,187,0.7,2,85.7,18.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T09:00:00,46.2,46.2,16,29.42,0,0,,0,0,13.2,0.1,300,1015.3,85.7,9.9,437,1.6,4,94.8,30.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T10:00:00,55.2,55.2,14,19.3,0,0,,0,0,20.4,8.7,88,1015.1,83.5,9.9,510,1.8,5,105.5,42.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T11:00:00,59.1,59.1,12.8,15.95,0,0,,0,0,24.2,9.9,143,1015,27.1,9.9,821,3,8,119.7,53.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T12:00:00,62.9,62.9,12.9,13.98,0,0,,0,0,24,16.4,213,1014.4,2.3,9.9,1009,3.6,10,141.3,62.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T13:00:00,63.1,63.1,10.4,12.44,0,0,,0,0,21.9,11.4,193,1013.5,28.9,9.9,831,3,8,174.4,67.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T14:00:00,64.2,64.2,11.1,12.31,0,0,,0,0,23,7.9,260,1012.9,47.8,9.9,982,3.5,10,210.1,64.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T15:00:00,61.4,61.4,11,13.53,0,0,,0,0,20.4,6,186,1013.5,28.9,9.9,676,2.4,7,235,56.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T16:00:00,65.3,65.3,11.9,12.33,0,0,,0,0,22,14.6,241,1011.9,46.6,9.9,727,2.6,7,250.9,46,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T17:00:00,61.5,61.5,10.3,13.1,0,0,,0,0,26.7,12.9,189,1012.3,11.3,9.9,259,0.9,3,262.4,34.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T18:00:00,63,63,10.2,12.35,0,0,,0,0,17.2,9,97,1011.7,45.2,9.9,472,1.7,5,271.9,22.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T19:00:00,60.2,60.2,10.3,13.66,0,0,,0,0,11.4,4.9,209,1011.7,83.2,9.9,230,0.8,2,280.6,10.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T20:00:00,57,57,12.2,16.76,0,0,,0,0,26.4,11.1,262,1013.6,85.9,9.9,66,0.2,0,289.5,-0.9,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T21:00:00,53.9,53.9,13.1,19.43,0,0,,0,0,8.7,10,73,1012.6,93.2,9.9,1,0,0,299.1,-11.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T22:00:00,54.7,54.7,15.2,20.75,0,0,,0,0,18.3,7.7,338,1012,95.2,9.9,0,0,0,310.3,-21.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-29T23:00:00,47.8,43.3,21.5,35.01,0,0,,0,0,12.1,10.2,38,1012.4,25.4,9.9,0,0,0,323.6,-29.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T00:00:00,43,40,21.6,42.24,0,0,,0,0,12.3,5,93,1013,0,9.9,0,0,0,339.5,-35.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T01:00:00,42.8,42.8,22.7,44.6,0,0,,0,0,10.7,0.3,290,1013,46.6,9.9,0,0,0,357.3,-37.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T02:00:00,36,36,20.8,53.59,0,0,,0,0,11.6,0.4,301,1013.6,0,9.9,0,0,0,15.4,-36.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T03:00:00,37,32.3,21.6,53.22,0,0,,0,0,12.5,5.9,3,1013.7,0,9.9,0,0,0,32,-31.6,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T04:00:00,32.2,27.3,18.9,57.76,0,0,,0,0,12.8,5,31,1013.7,0,9.9,0,0,0,46,-24.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T05:00:00,33.1,33.1,18.9,55.62,0,0,,0,0,12.8,0.5,291,1013.8,0,9.9,0,0,0,57.7,-14.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T06:00:00,30.8,25,18.9,60.84,0,0,,0,0,12.3,5.8,4,1013.6,0,9.9,0,0,0,67.7,-4.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T07:00:00,30.9,30.9,17.9,57.97,0,0,,0,0,11.9,0.5,289,1014.2,0,9.9,19,0.1,0,76.7,7.4,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T08:00:00,40,40,21,46.15,0,0,,0,0,11.9,0.4,292,1013.8,0,9.7,219,0.8,2,85.4,19.1,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T09:00:00,46.4,46.4,21.9,37.63,0,0,,0,0,10.3,0.3,294,1013.3,0,9.9,442,1.6,4,94.5,31,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T10:00:00,53.2,53.2,22.9,30.53,0,0,,0,0,18.8,0,307,1012.1,0,9.9,661,2.4,7,105.1,42.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T11:00:00,59.1,59.1,20.9,22.66,0,0,,0,0,19.7,7.1,504,1011.4,0,9.9,636,2.3,6,119.3,53.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T12:00:00,63,63,14.3,14.86,0,0,,0,0,31,16.1,250,1011,82.6,9.9,639,2.3,6,141,63,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T13:00:00,62.3,62.3,13.2,14.45,0,0,,0,0,27.5,11.6,309,1010.5,0,9.9,772,2.8,8,174.5,67.7,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T14:00:00,65.9,65.9,16.1,14.47,0,0,,0,0,25.3,13.7,273,1010.5,24.8,9.9,724,2.6,7,210.5,65,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T15:00:00,65.2,65.2,17,15.47,0,0,,0,0,29.7,15.8,280,1010,46.6,9.9,917,3.3,9,235.4,56.8,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T16:00:00,66,66,17,14.96,0,0,,0,0,28.2,19.1,295,1009.9,0,9.9,806,2.9,8,251.3,46.2,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
Durango CO,2025-04-30T17:00:00,66.1,66.1,17,14.96,0,0,,0,0,27.6,18,261,1009.5,11.3,9.9,379,1.4,4,262.7,34.5,"TS761,KDRO,USW00093005,72476793069,KCEZ,72462593005,KFMN",obs
